id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
3148,28,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.890645,0.454569,0.0109027,-0.543555,0.0137368,0.645695,-0.0695381,0.00730367,0.134571,0.994771,-0.102109,0.00223965,0.62598,0.0152387,-0.634542,-0.0514628,-0.0048321,0.027027,-0.0331083,-0.999334,-0.0153742,0.123787,0.000676109,-0.023292,0.124611,0.00199431,0.244576,-0.00671719,-0.999926,-0.010184,-0.226732,0.000186791,0.0465163,-0.225931,-0.11094,0.0416667,-0.0136993,0.193757,0.980954,-0.264357,0.00362584,-0.00694256,-0.0867508,0.286527,0.0823775,-0.0105981,-0.141243,0.989918,0.268417,0.00315462,-0.000358666,-0.0554366,-0.279065,0.0982036,0.368802,0.378651,1.0267,1.38064,1.17164,0.84862,0.460569,0.0954245,0.999652,0.167459,0.999995,0.987623,0.966263,0.978372,
3150,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977875,0.208558,-0.0162816,-0.633982,0.016491,0.662152,-0.0652152,-0.00501318,0.111732,0.993708,-0.111999,0.000301044,0.631289,0.0217698,-0.642069,-0.0601787,-0.00018925,0.0215054,-0.00942629,-0.999917,0.00879781,0.104835,0.000722647,0.00197505,0.10483,0.000478314,0.116604,0.00276625,-0.999987,0.00422417,-0.222267,1.86036e-05,-0.00541168,-0.222222,0.0148575,0.217391,-0.00454159,0.130318,0.991462,-0.269357,0.00510879,-0.00838733,-0.0632706,0.279955,0.0381579,0.00627484,-0.153833,0.988077,0.264505,0.00505706,0.00327788,-0.0685292,-0.278387,0.0643045,0.336988,0.326494,0.968861,1.35585,1.25012,0.922023,0.205879,0.114747,0.999926,0.142069,0.99994,0.977367,0.966979,0.989372,
3152,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.975359,0.220525,0.00656287,-0.606848,0.0171805,0.637036,-0.0656644,-0.00157106,0.0307263,0.996461,-0.0834059,-0.0104053,0.607835,0.0153876,-0.613698,-0.044373,0.000906055,0.0463215,-0.0328832,-0.999435,-0.00691014,0.113412,0.000369427,0.00921875,0.113166,0.000947269,0.260826,0.000251858,-0.99999,-0.00448456,-0.215699,2.52661e-05,-0.00982326,-0.215692,-0.00267064,0.230769,0.000840949,0.145659,0.989335,-0.261965,0.0027955,-0.00521781,-0.0513691,0.272356,0.0718016,0.00339519,-0.164238,0.986415,0.261872,0.00261222,0.00721383,-0.0543606,-0.274554,0.0588235,0.350256,0.317047,0.905186,1.299,1.20047,0.924146,0.220284,0.0836614,0.999451,0.154954,0.999997,0.994563,0.969175,0.974473,
3153,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.978328,0.205926,0.0216365,-0.633208,0.0177554,0.661069,-0.0712788,0.0528743,0.0617647,0.995237,-0.0955378,0.0193998,0.6341,0.02136,-0.642989,-0.0609628,5.72559e-05,0.0607735,-0.0264865,-0.999482,0.0182881,0.0971308,0.00144491,0.00923565,0.097205,0.0146801,0.115284,-0.00512478,-0.999946,-0.0090819,-0.214256,0.00104191,0.0356914,-0.213663,-0.0867839,0.260766,-0.046726,0.148873,0.987752,-0.293935,0.00354608,-0.0227803,-0.0767177,0.308065,0.0431034,-0.0438175,-0.0783257,0.995964,0.239805,0.00341174,-0.00484671,-0.0630075,-0.245945,0.0815558,0.326343,0.306779,0.940051,1.35065,1.2568,0.93051,0.210987,0.090453,0.999772,0.113677,0.999995,0.989534,0.978086,0.988431,
3154,95,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.864494,0.502634,-0.00324859,-0.485673,0.0241119,0.598497,-0.0631314,-0.0025364,0.0264901,0.97638,-0.215932,0.00745855,0.565701,0.0164677,-0.59214,-0.057511,0.00463285,0.133333,-0.0279701,-0.999584,0.0070916,0.130458,0.000363062,-0.0109181,0.13081,-0.00104781,0.364865,0.000335562,-0.999998,0.00175522,-0.22772,1.62608e-05,0.182541,-0.227389,0.154259,0.189573,0.0155143,0.183613,0.982876,-0.256592,0.00494431,-0.0016672,-0.0552347,0.271407,0.178276,0.0149058,-0.202636,0.979141,0.25536,0.00473528,-0.00989193,-0.0848728,-0.278214,0.0426639,0.382847,0.398135,1.03993,1.32404,1.04169,0.786754,0.502346,0.216265,0.999599,0.193143,1,1.00166,0.977121,0.975504,
3175,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.801101,0.598511,0.00466979,-0.459942,0.00679734,0.616598,-0.0568618,0.00380046,0.372093,0.995014,-0.0988075,0.0135524,0.606494,0.0135017,-0.613879,-0.0444644,-0.0051066,0.234637,-0.0264076,-0.999645,0.0035859,0.109697,0.000133154,-0.0328391,0.110604,-8.85151e-06,0.555437,0.00119498,-0.999998,0.00153035,-0.201646,1.35776e-05,0.0358415,-0.201592,0.00746068,0.0528302,-0.00534498,0.209661,0.97776,-0.259874,0.00174523,-0.0166259,-0.0538011,0.277231,0.323684,-0.00526775,-0.189751,0.981818,0.261597,0.00165291,-0.011865,-0.0526141,-0.276674,0.491299,0.329525,0.371059,1.12604,1.35373,1.09945,0.812164,0.59756,0.100006,0.999619,0.199712,1,1.00089,0.975804,0.974937,
3179,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.979847,0.199649,0.00636344,-0.626999,0.0175636,0.654351,-0.0709455,-0.000173562,0.113314,0.995217,-0.0975927,-0.00438003,0.626799,0.0244067,-0.635447,-0.0575461,0.00180389,0.0498688,-0.0200682,-0.999787,-0.00477351,0.099154,0.000619725,0.00707647,0.0990274,0.00118317,0.123845,-0.00320848,-0.999968,-0.00738218,-0.210751,2.52314e-05,-0.0112307,-0.211327,0.081968,0.227273,-0.00373641,0.110218,0.9939,-0.265194,0.00420666,0.00231455,-0.0602406,0.273511,0.0595399,0.00347008,-0.177206,0.984168,0.263405,0.00328142,0.0109197,-0.0827118,-0.282574,0.0390995,0.321923,0.305907,0.950248,1.33363,1.24132,0.930784,0.202796,0.0943999,0.999858,0.143745,0.999973,0.981769,0.968285,0.986266,
3180,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.803317,0.595536,-0.00423513,-0.450705,0.00573258,0.604416,-0.0585339,-0.00625229,0.379747,0.991969,-0.126484,-0.000515258,0.604272,0.0137238,-0.615906,-0.0528838,0.00221273,0.187151,-0.0187367,-0.999796,-0.00759942,0.109118,0.000182305,-0.0347856,0.109793,-7.91951e-05,0.377273,0.000100005,-0.999997,-0.00257685,-0.19799,2.28608e-05,0.0775706,-0.198092,0.0425453,0.103286,0.0110936,0.204315,0.978842,-0.256743,0.00252394,-0.0134208,-0.0506036,0.273008,0.250708,0.0150263,-0.275245,0.961257,0.24937,0.00382133,-0.0347884,-0.0648053,-0.277434,0.0489845,0.321022,0.371084,1.15595,1.34221,1.08103,0.805412,0.595461,0.126583,0.999823,0.239824,0.999991,0.990947,0.969283,0.978138,
3182,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.962726,0.270388,0.00693861,-0.603828,0.0165117,0.646217,-0.0676077,-0.00309851,0.0762712,0.993867,-0.110521,-0.00375621,0.608237,0.0186388,-0.617147,-0.0466069,0.00695704,0.0369393,-0.0339666,-0.999418,0.00322283,0.106626,0.000213824,0.00633241,0.10647,-0.000794296,0.393,-0.000961441,-0.999998,0.00154102,-0.211887,2.70673e-05,0.0453912,-0.211814,0.0759793,0.293436,0.0083237,0.22449,0.974441,-0.257411,0.00550237,-0.00164919,-0.0524765,0.276266,0.0726601,0.0112763,-0.218791,0.975707,0.259059,0.00423804,-0.0217264,-0.0632389,-0.279439,0.0882002,0.340377,0.310286,0.911596,1.32248,1.20166,0.908638,0.27132,0.109567,0.999455,0.221652,0.999995,0.992583,0.954778,0.961913,
3184,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977968,0.208726,-0.00333522,-0.640675,0.0180236,0.668677,-0.0634249,0.0096054,0.0684932,0.99668,-0.0813625,-0.00289177,0.636645,0.0234318,-0.643893,-0.06268,-0.00352716,0.0529101,-0.0157917,-0.999855,0.00640143,0.100677,0.000629577,0.0132242,0.100458,-0.00379908,0.16055,0.00514402,-0.99996,-0.0073379,-0.217865,2.62467e-05,-0.0713379,-0.218841,0.0817605,0.279661,-0.0217679,0.100641,0.994685,-0.26995,0.00368806,0.00523674,-0.0688904,0.278477,0.0720721,-0.00848854,-0.178415,0.983919,0.26687,0.00348483,0.0185101,-0.0824676,-0.286026,0.0468037,0.333088,0.312066,0.936887,1.3579,1.26583,0.932197,0.203693,0.0864889,0.999781,0.13958,0.999912,0.973712,0.957408,0.983255,
3188,28,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.884173,0.467129,0.00538766,-0.532195,0.0128769,0.636582,-0.0658103,0.0163305,0.107232,0.99397,-0.107747,0.0203388,0.611677,0.0215396,-0.620113,-0.0449551,-0.00718692,0.034398,-0.0267554,-0.999628,0.00530017,0.120719,0.000523843,-0.0281694,0.121519,0.000116485,0.271341,3.70852e-05,-1,0.000661019,-0.222116,2.76638e-05,0.109209,-0.222191,-0.119449,0.220588,-0.0187859,0.233082,0.972276,-0.263075,0.00301435,0.000307454,-0.0856244,0.291109,0.0429319,-0.0160278,-0.150108,0.98854,0.26031,0.00324266,-0.000364904,-0.0532454,-0.271419,0.0529483,0.36136,0.371645,1.02846,1.3588,1.14666,0.843873,0.467103,0.107806,0.999641,0.19163,0.999995,0.993205,0.968522,0.975148,
3204,33,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0.991052,0.132271,-0.0179176,-0.660518,0.0240053,0.67537,-0.0683536,-0.0130176,0.0283286,0.99152,-0.129675,-0.0085018,0.64203,0.0228693,-0.654338,-0.0528302,0.0108083,0.0564516,-0.0175138,-0.99984,-0.00365327,0.0991035,0.000904299,0.0103417,0.0989445,-0.00173268,0.0962898,0.000795091,-0.999983,-0.00583681,-0.213105,0.000180386,-0.0043399,-0.213104,-0.00144063,0.220339,0.00833437,0.167494,0.985838,-0.262091,0.00349145,-0.00601457,-0.0677595,0.27742,0.05875,0.00844477,-0.189259,0.981891,0.262896,0.00352649,-0.00756815,-0.0663766,-0.280474,0.0344418,0.326625,0.30285,0.927208,1.37017,1.28799,0.94002,0.131504,0.130468,0.999832,0.178391,1,1.00031,0.983307,0.983006,
3208,97,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.93906,0.343725,0.00434175,-0.588584,0.0210882,0.653125,-0.0719568,-0.00145285,0.030137,0.990125,-0.14,0.007294,0.619906,0.0229406,-0.633336,-0.051201,0.00104419,0.0237467,-0.0299856,-0.999538,0.00503702,0.112118,0.00123467,0.000179534,0.112171,0.00130673,0.0857934,0.00064944,-0.999998,-0.00188799,-0.215343,2.25001e-05,0.0450844,-0.215229,-0.0452067,0.0625,0.00469397,0.192661,0.981254,-0.260773,0.00351761,0.00816861,-0.0722545,0.279902,0.0220994,0.00579936,-0.15609,0.987726,0.260695,0.00385681,0.00280258,-0.0589779,-0.273271,0.0210136,0.349718,0.329375,0.94183,1.36211,1.20047,0.881328,0.343119,0.140646,0.999531,0.174371,0.999999,0.998123,0.971681,0.973508,
3210,314,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.986923,0.161188,0.000950379,-0.598359,0.0169478,0.616875,-0.0648144,-0.00176454,0.0642458,0.989994,-0.140828,-0.00888871,0.595128,0.0173355,-0.608437,-0.0517224,0.00707855,0.0274725,-0.0188032,-0.999823,-0.000598843,0.113824,0.000668606,-0.0042051,0.113924,-0.00132815,0.214212,0.0012441,-0.999999,0.000629029,-0.220985,2.29213e-05,-0.0428081,-0.221039,-2.72082e-05,0.141593,0.0101112,0.170585,0.985291,-0.261508,0.00270245,-0.00481077,-0.0601087,0.275868,0.132221,0.00755571,-0.172652,0.984954,0.262836,0.0027145,-3.61609e-05,-0.0608869,-0.277523,0.147541,0.350071,0.327232,0.93476,1.27496,1.17311,0.920118,0.15996,0.142065,0.999799,0.171625,0.999997,1.00629,0.990569,0.984373,
3212,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977393,0.210968,-0.0139444,-0.639182,0.0175043,0.667321,-0.0624026,-0.00805046,0.0963173,0.99401,-0.109286,0.00112139,0.63488,0.0215138,-0.645376,-0.0606546,0.000298022,0.043956,-0.0176628,-0.999831,-0.00512357,0.0985225,0.000585974,0.00647511,0.098389,0.00699,0.17595,0.0010919,-0.999999,-0.000939911,-0.212564,2.10378e-05,0.0474036,-0.212637,0.133456,0.215686,0.00919494,0.136866,0.990547,-0.270899,0.00311637,-0.0156495,-0.0630441,0.282341,0.0437424,0.00873526,-0.191162,0.98152,0.264033,0.00372645,-0.0125868,-0.0878264,-0.285998,0.0443645,0.324909,0.306114,0.942153,1.36175,1.26203,0.926771,0.209922,0.110372,0.999824,0.164025,1,1.0017,0.986565,0.984887,
3214,28,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.881204,0.47273,0.00230477,-0.535061,0.0136928,0.640958,-0.0629509,0.00208606,0.127358,0.993604,-0.1129,-0.00211954,0.621523,0.0153658,-0.631173,-0.0497379,0.0011567,0.031477,-0.0285809,-0.999588,-0.00257928,0.12231,0.000572831,-0.0239499,0.12304,0.00184626,0.245854,-0.00134072,-0.999995,0.00285172,-0.221852,1.89414e-05,0.0179367,-0.222153,-0.0969814,0.0918919,-0.00819637,0.208266,0.978038,-0.261326,0.00388079,-0.00763027,-0.0835838,0.284929,0.0562372,-0.00263957,-0.142117,0.989846,0.266257,0.00218673,-0.000338826,-0.0603595,-0.277655,0.116587,0.363304,0.374026,1.02951,1.37733,1.16014,0.842312,0.473912,0.111568,0.999629,0.175211,0.999984,0.986283,0.963208,0.976604,
3215,28,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.879081,0.476541,0.0111828,-0.533599,0.0132024,0.641238,-0.0632431,0.00331572,0.131765,0.992842,-0.118699,0.0132584,0.620601,0.0159394,-0.631258,-0.0524949,-0.00702853,0.0311005,-0.0284761,-0.999586,-0.00424415,0.123018,0.000567702,-0.0206543,0.123654,0.000866472,0.219057,-0.00430795,-0.999954,0.00861172,-0.218597,0.000549823,0.100626,-0.220195,-0.134063,0.110092,-0.0159985,0.214393,0.976616,-0.260554,0.00373619,-0.00706344,-0.0820303,0.284684,0.0462777,-0.00551552,-0.129246,0.991597,0.26661,0.00416171,-0.00162879,-0.0575538,-0.27638,0.17506,0.359112,0.374513,1.04289,1.3779,1.15741,0.83998,0.480354,0.114431,0.999708,0.171892,0.999942,0.972709,0.952247,0.978963,
3218,11,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.890893,0.453644,0.0227494,-0.502472,0.0228301,0.600179,-0.0697662,-0.0252244,0.0327869,0.987305,-0.154938,-0.0349871,0.606457,0.0230822,-0.623533,-0.0592673,0.000657771,0.238426,-0.0292369,-0.999236,-0.0259309,0.12572,0.000773773,-0.00976001,0.125993,0.0041982,0.370553,0.00110768,-0.999995,0.00304287,-0.233522,0.00159381,0.189053,-0.232754,0.184276,0.233333,0.0333293,0.127912,0.991225,-0.253515,0.00174742,-0.0121987,-0.0598489,0.263893,0.385227,0.0364775,-0.176655,0.983597,0.280452,0.00196382,-0.0227506,-0.0855121,-0.299644,0.0663102,0.381836,0.387232,1.01413,1.33552,1.10048,0.824007,0.452774,0.156127,0.999539,0.152366,0.999994,0.991228,0.972497,0.981103,
3220,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.982994,0.183585,-0.00441046,-0.634282,0.0169202,0.656531,-0.0605745,-0.00813605,0.0921409,0.98901,-0.147839,-0.00177701,0.633655,0.0234409,-0.649704,-0.0603529,0.00758745,0.0245232,-0.00405065,-0.999987,-0.00304527,0.10364,0.000801093,0.00372823,0.103618,0.00269004,0.100181,0.00201746,-0.99998,-0.00603691,-0.221282,1.90145e-05,0.00295211,-0.221413,0.0219995,0.170543,0.00371259,0.118092,0.992996,-0.269613,0.00389166,-0.0139387,-0.0650738,0.279306,0.0884521,0.0144598,-0.204744,0.978709,0.261029,0.00548561,-0.0155648,-0.0764917,-0.28248,0.0468384,0.332732,0.326795,0.982156,1.36029,1.25125,0.919845,0.181603,0.149834,0.999982,0.161469,0.999939,0.977232,0.969827,0.992423,
3229,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.893947,0.44805,-0.0104951,-0.528452,0.0186124,0.620701,-0.0592157,-0.0105122,0.0462428,0.980781,-0.194844,0.0102609,0.593955,0.0138623,-0.614219,-0.043432,-0.000325448,0.143695,-0.0304168,-0.999505,0.00800567,0.112371,0.000197841,-0.00735286,0.112635,-0.00203723,0.448237,0.0021923,-0.999996,-0.00155773,-0.200557,1.03755e-05,-0.036791,-0.200614,-0.0152308,0.0540541,-0.00221828,0.193502,0.981098,-0.235131,0.00159448,0.00146228,-0.0512328,0.249769,0.190722,0.00867987,-0.183383,0.983003,0.238731,0.00206457,-0.0116208,-0.0469173,-0.251509,0.42033,0.338542,0.329885,0.97443,1.33662,1.12332,0.840419,0.446114,0.197004,0.999468,0.188444,0.999938,0.97588,0.943443,0.966761,
3230,201,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977583,0.210553,1.92682e-05,-0.637318,0.0168936,0.666723,-0.0686696,0.009663,0.0726744,0.995299,-0.0963879,0.0094484,0.636945,0.0228725,-0.646186,-0.0649426,-0.00599807,0.0586592,-0.0176362,-0.999837,0.00374253,0.0987328,0.000976479,0.00925461,0.0985809,-0.00126061,0.108132,-0.000803279,-0.999988,-0.00481695,-0.214416,0.000257211,-0.0210018,-0.214621,0.0454677,0.237443,-0.0120378,0.111059,0.993741,-0.270093,0.003161,0.0145188,-0.0708825,0.279891,0.0570292,-0.003161,-0.201469,0.97949,0.261001,0.00416964,-0.00554551,-0.0723862,-0.281373,0.0338164,0.325539,0.309822,0.951719,1.35882,1.26263,0.929209,0.211338,0.0955926,0.999858,0.156301,0.99996,0.979667,0.96457,0.98459,
3231,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.965176,0.261574,-0.00388856,-0.608005,0.01348,0.649255,-0.0712513,0.000773556,0.022082,0.981798,-0.189924,-0.000808722,0.610451,0.0134147,-0.632339,-0.054635,-0.00249067,0.0348837,-0.0260666,-0.999631,0.00770639,0.108585,0.000665378,-0.000800932,0.108608,-0.00486336,0.186735,-0.00383172,-0.999967,0.00720683,-0.213892,2.02833e-05,-0.0151378,-0.213736,0.0145661,0.242424,0.00174929,0.164087,0.986444,-0.251277,0.00322971,0.000999972,-0.05642,0.264113,0.0302267,-0.00192882,-0.126965,0.991905,0.254337,0.00348565,0.00534879,-0.0579506,-0.26382,0.00884956,0.341803,0.320568,0.937874,1.35129,1.20293,0.890207,0.265272,0.186161,0.999753,0.145542,0.999993,1.00612,0.990122,0.984103,
3232,536,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.990502,0.137316,0.00703307,-0.642889,0.0279227,0.658222,-0.066103,-0.000633857,0.0186335,0.990262,-0.139204,-0.00198261,0.617996,0.0268027,-0.63169,-0.0541627,-0.00126902,0.0164835,-0.0259957,-0.999653,-0.00420748,0.102643,0.000740844,0.0137728,0.102314,0.00152341,0.143816,-0.0025516,-0.999996,-0.00133755,-0.210204,0.000205003,-0.0235236,-0.210118,-0.0197295,0.269697,-0.00274454,0.168828,0.985642,-0.256176,0.00594944,-0.00134767,-0.062628,0.270632,0.0150943,0.00428571,-0.157281,0.987545,0.254768,0.00534315,-0.00420198,-0.0640985,-0.268171,0.00512821,0.330232,0.300901,0.911183,1.33181,1.24495,0.934783,0.139846,0.136677,0.999725,0.163054,0.999975,0.982071,0.960372,0.977904,
3235,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.975088,0.221352,0.0143581,-0.626,0.0168163,0.658094,-0.071506,0.00895514,0.0241935,0.994112,-0.108342,-0.00167454,0.616445,0.0190077,-0.625374,-0.0483505,-0.00510186,0.0493827,-0.0374398,-0.999282,-0.00574146,0.109201,0.000324194,0.00648412,0.109036,0.000125676,0.266603,-0.0089442,-0.999956,-0.00290515,-0.221784,0.000987941,-0.0251335,-0.221255,-0.108169,0.20202,-0.0133059,0.223097,0.974705,-0.262393,0.00375426,-0.00672547,-0.0832069,0.288156,0.0931677,-0.00663869,-0.18105,0.983451,0.266611,0.00419557,0.000751718,-0.0591833,-0.281988,0.0975309,0.350196,0.322024,0.919552,1.33736,1.22909,0.919043,0.230089,0.0994466,0.999594,0.202072,0.999976,0.977873,0.946032,0.967438,
3238,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.991872,0.126579,0.0129562,-0.625636,0.0335422,0.639158,-0.065998,0.00206907,0.00542005,0.987763,-0.155794,0.0072891,0.612173,0.0305641,-0.628243,-0.05394,-0.00290801,0,-0.0179409,-0.999831,-0.00387888,0.100265,0.000481622,0.00878784,0.100132,-0.00188584,0.25363,0.00129622,-0.999995,-0.00303128,-0.209043,2.42604e-05,-0.0148545,-0.209,-0.0210037,0.224832,0.00016588,0.178297,0.983977,-0.261477,0.00371771,0.0043632,-0.0600174,0.27661,0.0575448,0.000164573,-0.167332,0.985901,0.262455,0.00370774,0.00493361,-0.0581685,-0.276082,0.0900901,0.32496,0.299779,0.92251,1.31019,1.22182,0.932551,0.125303,0.157078,0.999815,0.172811,1,1.00094,0.984592,0.983669,
3243,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.886204,0.463259,0.00587946,-0.535088,0.0177433,0.637645,-0.0647574,0.000762916,0.0421348,0.988942,-0.147993,0.00955035,0.612067,0.0143487,-0.624696,-0.0389605,-0.00462489,0.197674,-0.0399492,-0.9992,0.00189499,0.10937,0.000121465,-0.0138713,0.110014,0.00113083,0.522272,-0.00174536,-0.999998,-0.000470978,-0.204561,1.3164e-05,0.167986,-0.204771,-0.176469,0.0924855,-0.00202306,0.19731,0.980339,-0.238137,0.00203216,-0.00537403,-0.0748705,0.257971,0.102273,0.000711037,-0.182703,0.983168,0.239789,0.00195886,-0.0179944,-0.05361,-0.253843,0.292943,0.340592,0.330551,0.970519,1.36073,1.15811,0.851091,0.464813,0.146274,0.99927,0.190006,0.999996,0.991736,0.953527,0.961473,
3246,163,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.807997,0.589185,0.00144187,-0.462134,0.0067299,0.614721,-0.058669,0.00537136,0.374696,0.974224,-0.225453,0.0076881,0.599796,0.0143479,-0.631881,-0.0702648,-0.00574973,0.0215311,-0.0284731,-0.999578,0.00571703,0.109461,0.00017082,-0.0402689,0.110659,0.000873488,0.493078,-0.000682921,-0.999945,0.010511,-0.202494,2.07103e-05,0.0436464,-0.204111,-0.149943,0.0990566,-0.0128267,0.239959,0.970698,-0.256322,0.00362261,-0.0149692,-0.0775951,0.283043,0.0445931,-0.0056036,-0.185857,0.982561,0.258008,0.00165917,-0.0177412,-0.0571868,-0.273506,0.377551,0.337011,0.369032,1.09501,1.38234,1.08942,0.788099,0.589737,0.224794,0.999614,0.21297,0.999972,0.982711,0.95564,0.972452,
3247,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.980009,0.198936,-0.00280288,-0.629038,0.0166301,0.655434,-0.0668648,-0.00330407,0.103352,0.97547,-0.21918,0.0204365,0.614218,0.0223222,-0.646872,-0.0771564,-0.0060986,0.0210773,-0.0171682,-0.999851,-0.00187753,0.104508,0.000514423,0.00573106,0.104416,0.00465022,0.166197,0.00115577,-0.999998,-0.00162886,-0.209696,2.24771e-05,-0.020538,-0.209659,-0.0376548,0.102564,-0.00538226,0.163321,0.986558,-0.264088,0.00317452,-0.0247284,-0.0780637,0.280474,0.0387409,0.00430161,-0.0852234,0.996353,0.269443,0.00560736,0.0016209,-0.0633314,-0.275854,0.153946,0.333816,0.309176,0.926186,1.3614,1.2267,0.901061,0.197803,0.220354,0.999832,0.124266,0.999952,0.978589,0.967003,0.98816,
3248,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.964703,0.263332,-0.00220048,-0.59793,0.0137327,0.636658,-0.0617358,-0.000956711,0.02589,0.974229,-0.225218,0.0124228,0.591054,0.0141991,-0.617588,-0.0472651,-0.0021154,0.0246914,-0.017885,-0.999828,0.00487591,0.107775,0.000682336,0.0134676,0.107534,-0.00389119,0.139891,0.000875551,-1,0.000432198,-0.203768,4.88902e-05,0.00168059,-0.203769,-0.00451663,0.126551,-0.00126421,0.161895,0.986807,-0.246533,0.00358043,-0.00881569,-0.0543028,0.258727,0.0301837,0.0036342,-0.143543,0.989637,0.250905,0.00336585,0.00195898,-0.0526888,-0.261182,0.0363392,0.331017,0.311345,0.94057,1.32921,1.17281,0.882339,0.262488,0.226088,0.999824,0.15272,0.999988,0.989165,0.974265,0.984937,
3249,200,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.886094,0.463376,0.0109767,-0.545012,0.0117599,0.650977,-0.0688703,0.00892757,0.16358,0.987174,-0.157463,0.0263121,0.609657,0.0217125,-0.625845,-0.0528297,-0.00598951,0.0646067,-0.0303259,-0.99954,0.000844618,0.106005,0.000699982,-0.00706667,0.10627,0.001374,0.262834,-0.00100794,-0.999997,-0.00206529,-0.203678,0.000322268,-0.002933,-0.203686,0.00474113,0.238245,-0.0200748,0.20781,0.977963,-0.25724,0.00544391,-0.0124521,-0.0586417,0.275242,0.126138,-0.012235,-0.198157,0.980094,0.257405,0.00455213,-0.0171,-0.0558239,-0.274133,0.0798479,0.33132,0.330927,0.998813,1.37171,1.16671,0.850549,0.464297,0.156522,0.99957,0.203009,0.999968,0.981177,0.951314,0.969564,
3250,118,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.916472,0.397385,-0.0465234,-0.537061,0.00751546,0.612374,-0.0590023,0.0154007,0.0779221,0.976418,-0.207432,0.0598346,0.609972,0.0116482,-0.635072,-0.0524618,-0.0126862,0.0776398,-0.0123944,-0.999886,0.00857245,0.108872,0.000378798,-0.00496409,0.108916,-0.00340976,0.25084,-0.000375439,-0.999991,0.00432818,-0.206094,0.0003431,-0.0128537,-0.206097,-0.00134267,0.144578,-0.070391,0.233005,0.969925,-0.240509,0.00413056,-0.0377024,-0.0550614,0.258458,0.04884,0.0256941,-0.225718,0.973854,0.242625,0.00586125,-0.0353401,-0.0581561,-0.261686,0.0376135,0.329273,0.336427,1.02172,1.34413,1.14172,0.849412,0.39816,0.207437,0.999928,0.22969,0.995121,0.797176,0.760789,0.954355,
